Date (UTC),Time (UTC),Latitude,Longitude,Heading,Speed (kn)
2021-07-25,09:41,51.621000000000002,3.6760000000000002,294.69999999999999,4.0999999999999996
2021-07-25,09:46,51.620420000000003,3.6667700000000001,251.19999999999999,4.2999999999999998
2021-07-25,09:49,51.62115,3.6613899999999999,289.5,4.2000000000000002
2021-07-25,09:49,51.62115,3.6613899999999999,289.5,4.2000000000000002
2021-07-25,09:56,51.624270000000003,3.6489400000000001,306.0,4.0999999999999996
2021-07-25,10:08,51.632620000000003,3.63069,312.89999999999998,4.4000000000000004
2021-07-25,10:11,51.635379999999998,3.6257299999999999,314.60000000000002,4.0999999999999996
2021-07-25,10:16,51.638779999999997,3.6190099999999998,314.39999999999998,4.4000000000000004
2021-07-25,10:22,51.643459999999997,3.6105299999999998,308.80000000000001,4.0999999999999996
2021-07-25,10:27,51.647460000000002,3.6027499999999999,307.0,4.2999999999999998
2021-07-25,10:33,51.651899999999998,3.5941700000000001,312.10000000000002,4.4000000000000004
2021-07-25,10:36,51.653930000000003,3.5908799999999998,324.10000000000002,4.2999999999999998
2021-07-25,10:36,51.653930000000003,3.5908799999999998,324.10000000000002,4.2999999999999998
2021-07-25,10:46,51.66319,3.5804200000000002,327.69999999999999,4.7000000000000002
2021-07-25,10:53,51.670140000000004,3.5757500000000002,336.5,3.7000000000000002
2021-07-25,10:56,51.673099999999998,3.5739000000000001,335.80000000000001,3.5
2021-07-25,11:02,51.678820000000002,3.5703499999999999,349.10000000000002,3.5
2021-07-25,11:07,51.684130000000003,3.5687500000000001,348.69999999999999,3.3999999999999999
2021-07-25,11:12,51.688740000000003,3.5672600000000001,351.69999999999999,3.5
2021-07-25,11:19,51.696219999999997,3.5653199999999998,1.8999999999999999,4.0999999999999996
2021-07-25,11:21,51.699080000000002,3.5655000000000001,356.0,5.0
2021-07-25,11:28,51.706319999999998,3.56562,357.60000000000002,3.7999999999999998
2021-07-25,11:31,51.710129999999999,3.5655700000000001,0.40000000000000002,3.6000000000000001
2021-07-25,11:39,51.717730000000003,3.56847,26.699999999999999,4.0999999999999996
2021-07-25,11:44,51.723039999999997,3.57254,25.699999999999999,4.4000000000000004
2021-07-25,11:49,51.728450000000002,3.5765699999999998,25.0,4.5
2021-07-25,11:54,51.733890000000002,3.58073,26.5,4.2999999999999998
2021-07-25,12:00,51.740580000000001,3.5855399999999999,22.0,4.5999999999999996
2021-07-25,12:04,51.745550000000001,3.5899399999999999,33.700000000000003,4.4000000000000004
2021-07-25,12:09,51.750999999999998,3.5948600000000002,31.600000000000001,4.5
2021-07-25,12:14,51.755589999999998,3.6004100000000001,45.5,4.7999999999999998
2021-07-25,12:20,51.761470000000003,3.6089500000000001,43.299999999999997,4.5999999999999996
2021-07-25,12:23,51.764919999999996,3.6138499999999998,39.899999999999999,5.0
2021-07-25,12:29,51.770960000000002,3.62202,38.5,4.5
2021-07-25,12:35,51.776629999999997,3.62927,36.5,5.0
2021-07-25,12:39,51.781309999999998,3.6354099999999998,36.399999999999999,4.5
2021-07-25,12:45,51.78781,3.6438299999999999,36.299999999999997,4.7000000000000002
2021-07-25,12:50,51.793509999999998,3.6508799999999999,40.399999999999999,5.4000000000000004
2021-07-25,12:54,51.797600000000003,3.6560299999999999,40.399999999999999,5.9000000000000004
2021-07-25,13:00,51.805590000000002,3.6660400000000002,38.600000000000001,5.9000000000000004
2021-07-25,13:06,51.81277,3.6748400000000001,38.0,5.9000000000000004
2021-07-25,13:10,51.818100000000001,3.6815199999999999,39.5,6.2000000000000002
2021-07-25,13:15,51.825130000000001,3.69224,42.600000000000001,6.4000000000000004
2021-07-25,13:21,51.832079999999998,3.7036799999999999,46.799999999999997,5.9000000000000004
2021-07-25,13:26,51.838630000000002,3.7145600000000001,43.899999999999999,6.9000000000000004
2021-07-25,13:30,51.8446,3.7245599999999999,47.0,6.9000000000000004
2021-07-25,13:36,51.852429999999998,3.73766,44.799999999999997,7.5
2021-07-25,13:41,51.859259999999999,3.7490399999999999,44.700000000000003,7.4000000000000004
2021-07-25,13:46,51.867350000000002,3.7625600000000001,45.100000000000001,7.7999999999999998
2021-07-25,13:50,51.873420000000003,3.7726999999999999,41.899999999999999,7.7999999999999998
2021-07-25,13:53,51.878909999999998,3.7819199999999999,47.0,8.5
2021-07-25,14:00,51.890329999999999,3.8008199999999999,53.100000000000001,8.3000000000000007
2021-07-25,14:05,51.897629999999999,3.8132600000000001,42.200000000000003,8.0999999999999996
2021-07-25,14:12,51.909190000000002,3.83249,54.5,9.0
2021-07-25,14:17,51.91733,3.84612,43.299999999999997,8.5
2021-07-25,14:19,51.920670000000001,3.8516300000000001,50.5,7.0
2021-07-25,14:26,51.931989999999999,3.8707500000000001,46.399999999999999,7.2999999999999998
2021-07-25,14:29,51.936199999999999,3.87765,50.399999999999999,7.2000000000000002
2021-07-25,14:37,51.948160000000001,3.8979400000000002,50.200000000000003,6.9000000000000004
2021-07-25,14:42,51.954889999999999,3.9092199999999999,45.600000000000001,7.7000000000000002
2021-07-25,14:46,51.960639999999998,3.9188900000000002,44.0,7.5999999999999996
2021-07-25,14:49,51.964829999999999,3.9257499999999999,48.899999999999999,7.0999999999999996
2021-07-25,14:57,51.977089999999997,3.9463200000000001,49.100000000000001,7.4000000000000004
2021-07-25,15:01,51.983080000000001,3.9562599999999999,52.299999999999997,6.7000000000000002
2021-07-25,15:07,51.992130000000003,3.9716100000000001,51.399999999999999,7.2000000000000002
2021-07-25,15:13,52.000340000000001,3.9850500000000002,48.100000000000001,7.2000000000000002
2021-07-25,15:17,52.0062,3.9942500000000001,45.5,7.5999999999999996
2021-07-25,15:23,52.0139,4.0093199999999998,63.899999999999999,6.7999999999999998
2021-07-25,15:28,52.019089999999998,4.0231300000000001,66.900000000000006,6.9000000000000004
2021-07-25,15:33,52.02458,4.0378499999999997,62.799999999999997,6.7000000000000002
2021-07-25,15:38,52.029470000000003,4.0509899999999996,68.299999999999997,6.5
2021-07-25,15:43,52.033589999999997,4.0618600000000002,57.700000000000003,7.7000000000000002
2021-07-25,15:48,52.039830000000002,4.0801699999999999,64.5,7.2000000000000002
2021-07-25,15:53,52.042389999999997,4.0955899999999996,77.299999999999997,6.4000000000000004
2021-07-25,15:58,52.043550000000003,4.1095600000000001,82.799999999999997,6.7000000000000002
2021-07-25,16:03,52.046639999999996,4.1235200000000001,49.799999999999997,6.2999999999999998
2021-07-25,16:08,52.052849999999999,4.1357600000000003,46.399999999999999,6.5
2021-07-25,16:14,52.059359999999998,4.1474299999999999,42.299999999999997,7.0
2021-07-25,16:18,52.064570000000003,4.1571499999999997,47.100000000000001,6.0999999999999996
2021-07-25,16:23,52.070439999999998,4.1677400000000002,46.600000000000001,6.2999999999999998
2021-07-25,16:28,52.076230000000002,4.1783999999999999,37.700000000000003,7.4000000000000004
2021-07-25,16:34,52.082929999999998,4.1896599999999999,45.700000000000003,6.5
2021-07-25,16:39,52.08869,4.1999700000000004,48.600000000000001,5.9000000000000004
2021-07-25,16:44,52.09422,4.2101899999999999,49.600000000000001,5.9000000000000004
2021-07-25,16:49,52.098419999999997,4.2249600000000003,65.599999999999994,6.2999999999999998
2021-07-25,16:54,52.102649999999997,4.2373500000000002,69.0,6.5999999999999996
2021-07-25,16:59,52.105220000000003,4.2515900000000002,105.5,5.7999999999999998
2021-07-25,17:04,52.099879999999999,4.2588999999999997,127.3,5.7000000000000002
2021-07-25,17:09,52.097880000000004,4.2662399999999998,115.7,3.6000000000000001
2021-07-25,17:14,52.0959,4.2658899999999997,216.5,2.5
2021-07-25,17:19,52.095300000000002,4.2643800000000001,301.80000000000001,0.0
2021-07-25,17:25,52.095309999999998,4.2643300000000002,260.0,0.0
2021-07-25,17:28,52.095230000000001,4.2643000000000004,155.59999999999999,0.0
2021-07-25,17:34,52.09525,4.2643300000000002,155.59999999999999,0.0
2021-07-25,17:39,52.095280000000002,4.2643000000000004,248.69999999999999,0.0
2021-07-25,17:43,52.095320000000001,4.2643399999999998,103.8,0.0
2021-07-25,17:49,52.095210000000002,4.2643500000000003,115.2,0.0
2021-07-25,17:54,52.095260000000003,4.2643300000000002,181.09999999999999,0.0
2021-07-25,18:00,52.095260000000003,4.2643199999999997,181.09999999999999,0.0
2021-07-25,18:03,52.09525,4.2643199999999997,181.09999999999999,0.0
2021-07-25,18:09,52.095199999999998,4.2643399999999998,137.19999999999999,0.0
2021-07-25,18:15,52.095199999999998,4.2643300000000002,137.19999999999999,0.0
2021-07-25,18:21,52.095199999999998,4.2643199999999997,137.19999999999999,0.0
2021-07-25,18:24,52.095199999999998,4.2643199999999997,137.19999999999999,0.0
2021-07-25,18:30,52.095239999999997,4.2643199999999997,334.80000000000001,0.0
2021-07-25,18:34,52.095239999999997,4.2642899999999999,309.60000000000002,0.0
2021-07-25,18:40,52.095239999999997,4.26431,309.60000000000002,0.0
2021-07-25,18:43,52.095230000000001,4.2643199999999997,309.60000000000002,0.0
2021-07-25,18:49,52.095210000000002,4.2643199999999997,309.60000000000002,0.0
2021-07-25,18:55,52.095199999999998,4.2643300000000002,309.60000000000002,0.0
2021-07-25,19:01,52.095210000000002,4.2643399999999998,309.60000000000002,0.0
2021-07-25,19:04,52.095210000000002,4.2643500000000003,309.60000000000002,0.0
2021-07-25,19:10,52.095219999999998,4.2643599999999999,309.60000000000002,0.0
2021-07-25,19:16,52.095210000000002,4.2643500000000003,309.60000000000002,0.0
2021-07-25,19:19,52.095210000000002,4.2643300000000002,309.60000000000002,0.0
2021-07-25,19:25,52.095210000000002,4.26431,163.0,0.0
2021-07-25,19:31,52.095210000000002,4.2643000000000004,163.0,0.0
2021-07-25,19:34,52.095199999999998,4.2643000000000004,163.0,0.0
2021-07-25,19:40,52.095190000000002,4.26431,163.0,0.0
2021-07-25,19:46,52.095199999999998,4.26431,163.0,0.0
2021-07-25,19:49,52.095239999999997,4.2643700000000004,61.600000000000001,0.0
2021-07-25,19:55,52.095260000000003,4.2643599999999999,100.09999999999999,0.0
2021-07-25,20:01,52.095260000000003,4.2643599999999999,100.09999999999999,0.0
2021-07-25,20:04,52.095260000000003,4.2643500000000003,100.09999999999999,0.0
2021-07-25,20:10,52.095269999999999,4.2643399999999998,100.09999999999999,0.0
2021-07-25,20:16,52.095260000000003,4.2643599999999999,100.09999999999999,0.0
2021-07-25,20:22,52.09525,4.2643599999999999,100.09999999999999,0.0
2021-07-25,20:25,52.095239999999997,4.2643599999999999,100.09999999999999,0.0
2021-07-25,20:31,52.095239999999997,4.2643500000000003,326.69999999999999,0.0
2021-07-25,20:37,52.095210000000002,4.2643500000000003,326.69999999999999,0.0
2021-07-25,20:40,52.095219999999998,4.2643599999999999,326.69999999999999,0.0
2021-07-25,20:46,52.095239999999997,4.2643700000000004,326.69999999999999,0.0
2021-07-25,20:52,52.09525,4.2643700000000004,326.69999999999999,0.0
2021-07-25,20:57,52.095230000000001,4.2643700000000004,54.700000000000003,0.20000000000000001
2021-07-25,21:03,52.095300000000002,4.2643500000000003,26.5,0.0
2021-07-25,21:03,52.095300000000002,4.2643500000000003,26.5,0.0
2021-07-25,21:12,52.095260000000003,4.2643599999999999,26.5,0.0
2021-07-25,21:18,52.095269999999999,4.2643800000000001,26.5,0.0
2021-07-25,21:22,52.095269999999999,4.2643599999999999,26.5,0.0
2021-07-25,21:27,52.09525,4.2643500000000003,26.5,0.0
2021-07-25,21:33,52.095239999999997,4.2643500000000003,26.5,0.0
2021-07-25,21:36,52.095239999999997,4.2643500000000003,26.5,0.0
2021-07-25,21:42,52.095239999999997,4.2643700000000004,26.5,0.0
2021-07-25,21:49,52.09525,4.2643700000000004,26.5,0.0
2021-07-25,21:51,52.095280000000002,4.2644200000000003,182.0,0.0
2021-07-25,21:57,52.095260000000003,4.2643599999999999,182.0,0.0
2021-07-25,22:03,52.095230000000001,4.2643300000000002,182.0,0.0
2021-07-25,22:07,52.095219999999998,4.2643300000000002,182.0,0.0
2021-07-25,22:12,52.095219999999998,4.2643199999999997,182.0,0.0
2021-07-25,22:18,52.095230000000001,4.2643300000000002,182.0,0.0
2021-07-25,22:24,52.095170000000003,4.2643899999999997,182.0,0.0
2021-07-25,22:29,52.095179999999999,4.2644000000000002,319.30000000000001,0.0
2021-07-25,22:33,52.095170000000003,4.2644000000000002,319.30000000000001,0.0
2021-07-25,22:38,52.095149999999997,4.2643599999999999,319.30000000000001,0.0
2021-07-25,22:44,52.09516,4.2644200000000003,319.30000000000001,0.0
2021-07-25,22:47,52.095140000000001,4.2643899999999997,167.09999999999999,0.0
2021-07-25,22:55,52.095109999999998,4.2644599999999997,174.09999999999999,0.10000000000000001
2021-07-25,22:58,52.095100000000002,4.2644799999999998,174.09999999999999,0.10000000000000001
2021-07-25,23:05,52.095219999999998,4.2644900000000003,52.700000000000003,0.0
2021-07-25,23:08,52.095280000000002,4.2644299999999999,52.700000000000003,0.0
2021-07-25,23:15,52.095230000000001,4.2643899999999997,294.10000000000002,0.0
2021-07-25,23:17,52.095219999999998,4.2643599999999999,294.10000000000002,0.0
2021-07-25,23:23,52.095149999999997,4.2643300000000002,294.10000000000002,0.0
2021-07-25,23:29,52.095260000000003,4.2643500000000003,294.10000000000002,0.0
2021-07-25,23:35,52.095260000000003,4.26431,294.10000000000002,0.0
2021-07-25,23:38,52.095269999999999,4.26431,294.10000000000002,0.0
2021-07-25,23:44,52.095280000000002,4.2642800000000003,294.10000000000002,0.0
2021-07-25,23:50,52.095289999999999,4.2643300000000002,294.10000000000002,0.0
2021-07-25,23:53,52.095280000000002,4.2643399999999998,294.10000000000002,0.0
