Date,Time,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
2023-08-09,18:43,51.66497,4.097675,66,0.1,316,13,16
2023-08-09,18:49,51.66497,4.097702,66,0.0,316,13,16
2023-08-09,18:55,51.66501,4.097737,66,0.1,316,13,16
2023-08-09,18:58,51.66499,4.097723,66,0.2,316,13,16
2023-08-09,19:06,51.66631,4.095875,309,1.6,335,9,16
2023-08-09,19:06,51.66631,4.095875,309,1.6,335,9,16
2023-08-09,19:15,51.66707,4.094508,355,0.0,335,9,16
2023-08-09,19:21,51.66707,4.094497,355,0.0,335,9,16
2023-08-09,19:24,51.66707,4.094503,355,0.1,335,9,16
2023-08-09,19:32,51.66798,4.093039,318,5.1,335,9,16
2023-08-09,19:35,51.67193,4.089647,354,5.9,335,9,16
2023-08-09,19:40,51.67894,4.08838,357,5.7,335,9,16
2023-08-09,19:45,51.68747,4.08692,2,5.7,335,9,16
2023-08-09,19:51,51.69685,4.089746,350,5.7,335,9,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,20:04,51.70667,4.086887,156,0.0,335,9,16
2023-08-09,20:10,51.70668,4.086887,156,0.0,335,9,16
2023-08-09,20:13,51.70668,4.086878,156,0.1,335,9,16
2023-08-09,20:19,51.70667,4.086888,156,0.0,335,9,16
2023-08-09,20:25,51.70667,4.086892,156,0.0,335,9,16
2023-08-09,20:28,51.70668,4.086892,156,0.0,335,9,16
2023-08-09,20:35,51.70301,4.087823,167,5.8,335,9,16
2023-08-09,20:41,51.69558,4.08549,260,5.7,335,9,16
2023-08-09,20:45,51.69429,4.076812,254,5.6,335,9,16
2023-08-09,20:49,51.69406,4.066612,268,5.8,335,9,16
2023-08-09,20:56,51.69387,4.04995,288,5.7,335,9,16
2023-08-09,21:00,51.69707,4.03823,297,5.8,335,9,16
2023-08-09,21:05,51.70162,4.02773,306,5.9,335,9,16
2023-08-09,21:09,51.70496,4.020363,309,5.9,335,9,16
2023-08-09,21:14,51.71031,4.008783,310,5.9,335,9,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,21:24,51.72359,3.994113,330,5.8,335,9,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,21:41,51.74854,3.974322,331,5.9,335,9,16
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,21:55,51.76671,3.954688,306,6.0,335,9,16
2023-08-09,22:01,51.76823,3.944853,91,1.0,13,1,17
2023-08-09,22:03,51.76824,3.944928,89,0.0,13,1,17
2023-08-09,22:10,51.76824,3.944907,89,0.0,13,1,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,22:19,51.76825,3.94491,89,0.1,13,1,17
2023-08-09,22:25,51.76824,3.944913,89,0.0,13,1,17
2023-08-09,22:28,51.76822,3.94493,89,0.0,13,1,17
2023-08-09,22:38,51.76821,3.944975,89,0.0,13,1,17
2023-08-09,22:40,51.76822,3.944963,89,0.0,13,1,17
2023-08-09,22:40,51.76822,3.944963,89,0.0,13,1,17
2023-08-09,22:49,51.76822,3.945023,89,0.0,13,1,17
2023-08-09,22:56,51.76834,3.945175,89,0.1,13,1,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,23:10,51.76839,3.945117,89,0.0,13,1,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,23:20,51.76837,3.94513,89,0.0,13,1,17
2023-08-09,23:26,51.76846,3.94516,89,0.0,13,1,17
2023-08-09,23:31,51.76847,3.945142,89,0.0,13,1,17
2023-08-09,23:34,51.76847,3.945158,89,0.0,13,1,17
2023-08-09,23:40,51.76847,3.94515,89,0.0,13,1,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
2023-08-09,23:50,51.76847,3.945158,89,0.0,13,1,17
2023-08-09,12:30,0.0,0.0,,0.0,0,0,0
